run,generation,best_fitness,algorithm,instance
9,2,23683,EA,tai20_10_0.fsp
9,3,23489,EA,tai20_10_0.fsp
9,4,23140,EA,tai20_10_0.fsp
9,5,23042,EA,tai20_10_0.fsp
9,6,23042,EA,tai20_10_0.fsp
9,7,22744,EA,tai20_10_0.fsp
9,8,22744,EA,tai20_10_0.fsp
9,9,22584,EA,tai20_10_0.fsp
9,10,22584,EA,tai20_10_0.fsp
9,11,22434,EA,tai20_10_0.fsp
9,12,22240,EA,tai20_10_0.fsp
9,13,22240,EA,tai20_10_0.fsp
9,14,22240,EA,tai20_10_0.fsp
9,15,22240,EA,tai20_10_0.fsp
9,16,22240,EA,tai20_10_0.fsp
9,17,22240,EA,tai20_10_0.fsp
9,18,22240,EA,tai20_10_0.fsp
9,19,22240,EA,tai20_10_0.fsp
9,20,22240,EA,tai20_10_0.fsp
9,21,22240,EA,tai20_10_0.fsp
9,22,22240,EA,tai20_10_0.fsp
9,23,22240,EA,tai20_10_0.fsp
9,24,22240,EA,tai20_10_0.fsp
9,25,22240,EA,tai20_10_0.fsp
9,26,22195,EA,tai20_10_0.fsp
9,27,22195,EA,tai20_10_0.fsp
9,28,22185,EA,tai20_10_0.fsp
9,29,22185,EA,tai20_10_0.fsp
9,30,22185,EA,tai20_10_0.fsp
9,31,22185,EA,tai20_10_0.fsp
9,32,22185,EA,tai20_10_0.fsp
9,33,22185,EA,tai20_10_0.fsp
9,34,22169,EA,tai20_10_0.fsp
9,35,22169,EA,tai20_10_0.fsp
9,36,22169,EA,tai20_10_0.fsp
9,37,22169,EA,tai20_10_0.fsp
9,38,22169,EA,tai20_10_0.fsp
9,39,22169,EA,tai20_10_0.fsp
9,40,22169,EA,tai20_10_0.fsp
9,41,22169,EA,tai20_10_0.fsp
9,42,22099,EA,tai20_10_0.fsp
9,43,22099,EA,tai20_10_0.fsp
9,44,22088,EA,tai20_10_0.fsp
9,45,22088,EA,tai20_10_0.fsp
9,46,22088,EA,tai20_10_0.fsp
9,47,22088,EA,tai20_10_0.fsp
9,48,22088,EA,tai20_10_0.fsp
9,49,22088,EA,tai20_10_0.fsp
9,50,22088,EA,tai20_10_0.fsp
9,51,22088,EA,tai20_10_0.fsp
9,52,22088,EA,tai20_10_0.fsp
9,53,22088,EA,tai20_10_0.fsp
9,54,22088,EA,tai20_10_0.fsp
9,55,22088,EA,tai20_10_0.fsp
9,56,22088,EA,tai20_10_0.fsp
9,57,22088,EA,tai20_10_0.fsp
9,58,22088,EA,tai20_10_0.fsp
9,59,22008,EA,tai20_10_0.fsp
9,60,22008,EA,tai20_10_0.fsp
9,61,22008,EA,tai20_10_0.fsp
9,62,22008,EA,tai20_10_0.fsp
9,63,22008,EA,tai20_10_0.fsp
9,64,22008,EA,tai20_10_0.fsp
9,65,22008,EA,tai20_10_0.fsp
9,66,22008,EA,tai20_10_0.fsp
9,67,22008,EA,tai20_10_0.fsp
9,68,22008,EA,tai20_10_0.fsp
9,69,22008,EA,tai20_10_0.fsp
9,70,22008,EA,tai20_10_0.fsp
9,71,22008,EA,tai20_10_0.fsp
9,72,22008,EA,tai20_10_0.fsp
9,73,22008,EA,tai20_10_0.fsp
9,74,22008,EA,tai20_10_0.fsp
9,75,22008,EA,tai20_10_0.fsp
9,76,22008,EA,tai20_10_0.fsp
9,77,22008,EA,tai20_10_0.fsp
9,78,22008,EA,tai20_10_0.fsp
9,79,22008,EA,tai20_10_0.fsp
9,80,22008,EA,tai20_10_0.fsp
9,81,22008,EA,tai20_10_0.fsp
9,82,22008,EA,tai20_10_0.fsp
9,83,22008,EA,tai20_10_0.fsp
9,84,22008,EA,tai20_10_0.fsp
9,85,22008,EA,tai20_10_0.fsp
9,86,22008,EA,tai20_10_0.fsp
9,87,22008,EA,tai20_10_0.fsp
9,88,22008,EA,tai20_10_0.fsp
9,89,22008,EA,tai20_10_0.fsp
9,90,22008,EA,tai20_10_0.fsp
9,91,22008,EA,tai20_10_0.fsp
9,92,22008,EA,tai20_10_0.fsp
9,93,22008,EA,tai20_10_0.fsp
9,94,22008,EA,tai20_10_0.fsp
9,95,22008,EA,tai20_10_0.fsp
9,96,21833,EA,tai20_10_0.fsp
9,97,21833,EA,tai20_10_0.fsp
9,98,21833,EA,tai20_10_0.fsp
9,99,21833,EA,tai20_10_0.fsp
0,0,37112,EA,tai20_20_0.fsp
0,1,36829,EA,tai20_20_0.fsp
0,2,35548,EA,tai20_20_0.fsp
0,3,35548,EA,tai20_20_0.fsp
0,4,35548,EA,tai20_20_0.fsp
0,5,35344,EA,tai20_20_0.fsp
0,6,35344,EA,tai20_20_0.fsp
0,7,35344,EA,tai20_20_0.fsp
0,8,35297,EA,tai20_20_0.fsp
0,9,35297,EA,tai20_20_0.fsp
0,10,35297,EA,tai20_20_0.fsp
0,11,35297,EA,tai20_20_0.fsp
0,12,35297,EA,tai20_20_0.fsp
0,13,35297,EA,tai20_20_0.fsp
0,14,35263,EA,tai20_20_0.fsp
0,15,35263,EA,tai20_20_0.fsp
0,16,35263,EA,tai20_20_0.fsp
0,17,35263,EA,tai20_20_0.fsp
0,18,35263,EA,tai20_20_0.fsp
0,19,35263,EA,tai20_20_0.fsp
0,20,35263,EA,tai20_20_0.fsp
0,21,35207,EA,tai20_20_0.fsp
0,22,35207,EA,tai20_20_0.fsp
0,23,35207,EA,tai20_20_0.fsp
0,24,35101,EA,tai20_20_0.fsp
0,25,35101,EA,tai20_20_0.fsp
0,26,35101,EA,tai20_20_0.fsp
0,27,35101,EA,tai20_20_0.fsp
0,28,35099,EA,tai20_20_0.fsp
0,29,35099,EA,tai20_20_0.fsp
0,30,35099,EA,tai20_20_0.fsp
0,31,35078,EA,tai20_20_0.fsp
0,32,35078,EA,tai20_20_0.fsp
0,33,35078,EA,tai20_20_0.fsp
0,34,35078,EA,tai20_20_0.fsp
0,35,35078,EA,tai20_20_0.fsp
0,36,35078,EA,tai20_20_0.fsp
0,37,35078,EA,tai20_20_0.fsp
0,38,35078,EA,tai20_20_0.fsp
0,39,35078,EA,tai20_20_0.fsp
0,40,35078,EA,tai20_20_0.fsp
0,41,35078,EA,tai20_20_0.fsp
0,42,35078,EA,tai20_20_0.fsp
0,43,35078,EA,tai20_20_0.fsp
0,44,35078,EA,tai20_20_0.fsp
0,45,34937,EA,tai20_20_0.fsp
0,46,34937,EA,tai20_20_0.fsp
0,47,34937,EA,tai20_20_0.fsp
0,48,34937,EA,tai20_20_0.fsp
0,49,34937,EA,tai20_20_0.fsp
0,50,34868,EA,tai20_20_0.fsp
0,51,34736,EA,tai20_20_0.fsp
0,52,34736,EA,tai20_20_0.fsp
0,53,34736,EA,tai20_20_0.fsp
0,54,34736,EA,tai20_20_0.fsp
0,55,34736,EA,tai20_20_0.fsp
0,56,34736,EA,tai20_20_0.fsp
0,57,34736,EA,tai20_20_0.fsp
0,58,34736,EA,tai20_20_0.fsp
0,59,34736,EA,tai20_20_0.fsp
0,60,34639,EA,tai20_20_0.fsp
0,61,34639,EA,tai20_20_0.fsp
0,62,34639,EA,tai20_20_0.fsp
0,63,34639,EA,tai20_20_0.fsp
0,64,34639,EA,tai20_20_0.fsp
0,65,34639,EA,tai20_20_0.fsp
0,66,34639,EA,tai20_20_0.fsp
0,67,34639,EA,tai20_20_0.fsp
0,68,34639,EA,tai20_20_0.fsp
0,69,34639,EA,tai20_20_0.fsp
0,70,34639,EA,tai20_20_0.fsp
0,71,34639,EA,tai20_20_0.fsp
0,72,34639,EA,tai20_20_0.fsp
0,73,34639,EA,tai20_20_0.fsp
0,74,34609,EA,tai20_20_0.fsp
0,75,34609,EA,tai20_20_0.fsp
0,76,34609,EA,tai20_20_0.fsp
0,77,34547,EA,tai20_20_0.fsp
0,78,34547,EA,tai20_20_0.fsp
0,79,34547,EA,tai20_20_0.fsp
0,80,34547,EA,tai20_20_0.fsp
0,81,34547,EA,tai20_20_0.fsp
0,82,34547,EA,tai20_20_0.fsp
0,83,34547,EA,tai20_20_0.fsp
0,84,34547,EA,tai20_20_0.fsp
0,85,34547,EA,tai20_20_0.fsp
0,86,34547,EA,tai20_20_0.fsp
0,87,34547,EA,tai20_20_0.fsp
0,88,34547,EA,tai20_20_0.fsp
0,89,34547,EA,tai20_20_0.fsp
0,90,34547,EA,tai20_20_0.fsp
0,91,34547,EA,tai20_20_0.fsp
0,92,34547,EA,tai20_20_0.fsp
0,93,34547,EA,tai20_20_0.fsp
0,94,34547,EA,tai20_20_0.fsp
0,95,34547,EA,tai20_20_0.fsp
0,96,34518,EA,tai20_20_0.fsp
0,97,34518,EA,tai20_20_0.fsp
0,98,34518,EA,tai20_20_0.fsp
0,99,34518,EA,tai20_20_0.fsp
1,0,36419,EA,tai20_20_0.fsp
1,1,36419,EA,tai20_20_0.fsp
1,2,36419,EA,tai20_20_0.fsp
1,3,35910,EA,tai20_20_0.fsp
1,4,35681,EA,tai20_20_0.fsp
1,5,35681,EA,tai20_20_0.fsp
1,6,35681,EA,tai20_20_0.fsp
1,7,35681,EA,tai20_20_0.fsp
1,8,35432,EA,tai20_20_0.fsp
1,9,35432,EA,tai20_20_0.fsp
1,10,35432,EA,tai20_20_0.fsp
1,11,35039,EA,tai20_20_0.fsp
1,12,35039,EA,tai20_20_0.fsp
1,13,35039,EA,tai20_20_0.fsp
1,14,35023,EA,tai20_20_0.fsp
1,15,35023,EA,tai20_20_0.fsp
1,16,34981,EA,tai20_20_0.fsp
1,17,34981,EA,tai20_20_0.fsp
1,18,34892,EA,tai20_20_0.fsp
1,19,34892,EA,tai20_20_0.fsp
1,20,34892,EA,tai20_20_0.fsp
1,21,34892,EA,tai20_20_0.fsp
1,22,34892,EA,tai20_20_0.fsp
1,23,34800,EA,tai20_20_0.fsp
1,24,34800,EA,tai20_20_0.fsp
1,25,34776,EA,tai20_20_0.fsp
1,26,34776,EA,tai20_20_0.fsp
1,27,34776,EA,tai20_20_0.fsp
1,28,34776,EA,tai20_20_0.fsp
1,29,34776,EA,tai20_20_0.fsp
1,30,34756,EA,tai20_20_0.fsp
1,31,34756,EA,tai20_20_0.fsp
1,32,34741,EA,tai20_20_0.fsp
1,33,34592,EA,tai20_20_0.fsp
1,34,34592,EA,tai20_20_0.fsp
1,35,34592,EA,tai20_20_0.fsp
1,36,34592,EA,tai20_20_0.fsp
1,37,34592,EA,tai20_20_0.fsp
1,38,34592,EA,tai20_20_0.fsp
1,39,34592,EA,tai20_20_0.fsp
1,40,34592,EA,tai20_20_0.fsp
1,41,34592,EA,tai20_20_0.fsp
1,42,34592,EA,tai20_20_0.fsp
1,43,34592,EA,tai20_20_0.fsp
1,44,34592,EA,tai20_20_0.fsp
1,45,34592,EA,tai20_20_0.fsp
1,46,34592,EA,tai20_20_0.fsp
1,47,34592,EA,tai20_20_0.fsp
1,48,34564,EA,tai20_20_0.fsp
1,49,34564,EA,tai20_20_0.fsp
1,50,34564,EA,tai20_20_0.fsp
1,51,34503,EA,tai20_20_0.fsp
1,52,34478,EA,tai20_20_0.fsp
1,53,34478,EA,tai20_20_0.fsp
1,54,34478,EA,tai20_20_0.fsp
1,55,34478,EA,tai20_20_0.fsp
1,56,34478,EA,tai20_20_0.fsp
1,57,34478,EA,tai20_20_0.fsp
1,58,34478,EA,tai20_20_0.fsp
1,59,34478,EA,tai20_20_0.fsp
1,60,34478,EA,tai20_20_0.fsp
1,61,34478,EA,tai20_20_0.fsp
1,62,34478,EA,tai20_20_0.fsp
1,63,34478,EA,tai20_20_0.fsp
1,64,34458,EA,tai20_20_0.fsp
1,65,34458,EA,tai20_20_0.fsp
1,66,34458,EA,tai20_20_0.fsp
1,67,34458,EA,tai20_20_0.fsp
1,68,34458,EA,tai20_20_0.fsp
1,69,34458,EA,tai20_20_0.fsp
1,70,34458,EA,tai20_20_0.fsp
1,71,34458,EA,tai20_20_0.fsp
1,72,34458,EA,tai20_20_0.fsp
1,73,34458,EA,tai20_20_0.fsp
1,74,34458,EA,tai20_20_0.fsp
1,75,34458,EA,tai20_20_0.fsp
1,76,34458,EA,tai20_20_0.fsp
1,77,34458,EA,tai20_20_0.fsp
1,78,34458,EA,tai20_20_0.fsp
1,79,34458,EA,tai20_20_0.fsp
1,80,34458,EA,tai20_20_0.fsp
1,81,34458,EA,tai20_20_0.fsp
1,82,34458,EA,tai20_20_0.fsp
1,83,34458,EA,tai20_20_0.fsp
1,84,34458,EA,tai20_20_0.fsp
1,85,34458,EA,tai20_20_0.fsp
1,86,34458,EA,tai20_20_0.fsp
1,87,34458,EA,tai20_20_0.fsp
1,88,34458,EA,tai20_20_0.fsp
1,89,34458,EA,tai20_20_0.fsp
1,90,34458,EA,tai20_20_0.fsp
1,91,34458,EA,tai20_20_0.fsp
1,92,34458,EA,tai20_20_0.fsp
1,93,34458,EA,tai20_20_0.fsp
1,94,34458,EA,tai20_20_0.fsp
1,95,34458,EA,tai20_20_0.fsp
1,96,34458,EA,tai20_20_0.fsp
1,97,34458,EA,tai20_20_0.fsp
1,98,34458,EA,tai20_20_0.fsp
1,99,34458,EA,tai20_20_0.fsp
2,0,36698,EA,tai20_20_0.fsp
2,1,36698,EA,tai20_20_0.fsp
2,2,36346,EA,tai20_20_0.fsp
2,3,36176,EA,tai20_20_0.fsp
2,4,36176,EA,tai20_20_0.fsp
2,5,36147,EA,tai20_20_0.fsp
2,6,35859,EA,tai20_20_0.fsp
2,7,35859,EA,tai20_20_0.fsp
2,8,35804,EA,tai20_20_0.fsp
2,9,35804,EA,tai20_20_0.fsp
2,10,35804,EA,tai20_20_0.fsp
2,11,35697,EA,tai20_20_0.fsp
2,12,35693,EA,tai20_20_0.fsp
2,13,35551,EA,tai20_20_0.fsp
2,14,35551,EA,tai20_20_0.fsp
2,15,35399,EA,tai20_20_0.fsp
2,16,35399,EA,tai20_20_0.fsp
2,17,35357,EA,tai20_20_0.fsp
2,18,35334,EA,tai20_20_0.fsp
2,19,35334,EA,tai20_20_0.fsp
2,20,35253,EA,tai20_20_0.fsp
2,21,35248,EA,tai20_20_0.fsp
2,22,35189,EA,tai20_20_0.fsp
2,23,35119,EA,tai20_20_0.fsp
2,24,35013,EA,tai20_20_0.fsp
2,25,35013,EA,tai20_20_0.fsp
2,26,35013,EA,tai20_20_0.fsp
2,27,34905,EA,tai20_20_0.fsp
2,28,34905,EA,tai20_20_0.fsp
2,29,34905,EA,tai20_20_0.fsp
2,30,34903,EA,tai20_20_0.fsp
2,31,34903,EA,tai20_20_0.fsp
2,32,34903,EA,tai20_20_0.fsp
2,33,34761,EA,tai20_20_0.fsp
2,34,34761,EA,tai20_20_0.fsp
2,35,34761,EA,tai20_20_0.fsp
2,36,34761,EA,tai20_20_0.fsp
2,37,34761,EA,tai20_20_0.fsp
2,38,34724,EA,tai20_20_0.fsp
2,39,34724,EA,tai20_20_0.fsp
2,40,34724,EA,tai20_20_0.fsp
2,41,34697,EA,tai20_20_0.fsp
2,42,34697,EA,tai20_20_0.fsp
2,43,34697,EA,tai20_20_0.fsp
2,44,34697,EA,tai20_20_0.fsp
2,45,34697,EA,tai20_20_0.fsp
2,46,34697,EA,tai20_20_0.fsp
2,47,34697,EA,tai20_20_0.fsp
2,48,34697,EA,tai20_20_0.fsp
2,49,34697,EA,tai20_20_0.fsp
2,50,34697,EA,tai20_20_0.fsp
2,51,34484,EA,tai20_20_0.fsp
2,52,34484,EA,tai20_20_0.fsp
2,53,34484,EA,tai20_20_0.fsp
2,54,34484,EA,tai20_20_0.fsp
2,55,34384,EA,tai20_20_0.fsp
2,56,34384,EA,tai20_20_0.fsp
2,57,34384,EA,tai20_20_0.fsp
2,58,34384,EA,tai20_20_0.fsp
2,59,34379,EA,tai20_20_0.fsp
2,60,34379,EA,tai20_20_0.fsp
2,61,34379,EA,tai20_20_0.fsp
2,62,34379,EA,tai20_20_0.fsp
2,63,34369,EA,tai20_20_0.fsp
2,64,34369,EA,tai20_20_0.fsp
2,65,34261,EA,tai20_20_0.fsp
2,66,34261,EA,tai20_20_0.fsp
2,67,34261,EA,tai20_20_0.fsp
2,68,34261,EA,tai20_20_0.fsp
2,69,34261,EA,tai20_20_0.fsp
2,70,34261,EA,tai20_20_0.fsp
2,71,34261,EA,tai20_20_0.fsp
2,72,34261,EA,tai20_20_0.fsp
2,73,34261,EA,tai20_20_0.fsp
2,74,34261,EA,tai20_20_0.fsp
2,75,34261,EA,tai20_20_0.fsp
2,76,34261,EA,tai20_20_0.fsp
2,77,34261,EA,tai20_20_0.fsp
2,78,34261,EA,tai20_20_0.fsp
2,79,34261,EA,tai20_20_0.fsp
2,80,34261,EA,tai20_20_0.fsp
2,81,34261,EA,tai20_20_0.fsp
2,82,34261,EA,tai20_20_0.fsp
2,83,34261,EA,tai20_20_0.fsp
2,84,34261,EA,tai20_20_0.fsp
2,85,34261,EA,tai20_20_0.fsp
2,86,34261,EA,tai20_20_0.fsp
2,87,34261,EA,tai20_20_0.fsp
2,88,34261,EA,tai20_20_0.fsp
2,89,34261,EA,tai20_20_0.fsp
2,90,34261,EA,tai20_20_0.fsp
2,91,34261,EA,tai20_20_0.fsp
2,92,34261,EA,tai20_20_0.fsp
2,93,34261,EA,tai20_20_0.fsp
2,94,34261,EA,tai20_20_0.fsp
2,95,34261,EA,tai20_20_0.fsp
2,96,34261,EA,tai20_20_0.fsp
2,97,34261,EA,tai20_20_0.fsp
2,98,34261,EA,tai20_20_0.fsp
2,99,34261,EA,tai20_20_0.fsp
3,0,36727,EA,tai20_20_0.fsp
3,1,36727,EA,tai20_20_0.fsp
3,2,36534,EA,tai20_20_0.fsp
3,3,36534,EA,tai20_20_0.fsp
3,4,35808,EA,tai20_20_0.fsp
3,5,35808,EA,tai20_20_0.fsp
3,6,35808,EA,tai20_20_0.fsp
3,7,35373,EA,tai20_20_0.fsp
3,8,35373,EA,tai20_20_0.fsp
3,9,35373,EA,tai20_20_0.fsp
3,10,35360,EA,tai20_20_0.fsp
3,11,35339,EA,tai20_20_0.fsp
3,12,35339,EA,tai20_20_0.fsp
3,13,35339,EA,tai20_20_0.fsp
3,14,35339,EA,tai20_20_0.fsp
3,15,35339,EA,tai20_20_0.fsp
3,16,35339,EA,tai20_20_0.fsp
3,17,35339,EA,tai20_20_0.fsp
3,18,35284,EA,tai20_20_0.fsp
3,19,35284,EA,tai20_20_0.fsp
3,20,35284,EA,tai20_20_0.fsp
3,21,35284,EA,tai20_20_0.fsp
3,22,35284,EA,tai20_20_0.fsp
3,23,35200,EA,tai20_20_0.fsp
3,24,35200,EA,tai20_20_0.fsp
3,25,35200,EA,tai20_20_0.fsp
3,26,35200,EA,tai20_20_0.fsp
3,27,35200,EA,tai20_20_0.fsp
3,28,35077,EA,tai20_20_0.fsp
3,29,35077,EA,tai20_20_0.fsp
3,30,35077,EA,tai20_20_0.fsp
3,31,35077,EA,tai20_20_0.fsp
3,32,35077,EA,tai20_20_0.fsp
3,33,35077,EA,tai20_20_0.fsp
3,34,34991,EA,tai20_20_0.fsp
3,35,34888,EA,tai20_20_0.fsp
3,36,34888,EA,tai20_20_0.fsp
3,37,34888,EA,tai20_20_0.fsp
3,38,34810,EA,tai20_20_0.fsp
3,39,34810,EA,tai20_20_0.fsp
3,40,34810,EA,tai20_20_0.fsp
3,41,34810,EA,tai20_20_0.fsp
3,42,34810,EA,tai20_20_0.fsp
3,43,34810,EA,tai20_20_0.fsp
3,44,34810,EA,tai20_20_0.fsp
3,45,34810,EA,tai20_20_0.fsp
3,46,34721,EA,tai20_20_0.fsp
3,47,34721,EA,tai20_20_0.fsp
3,48,34721,EA,tai20_20_0.fsp
3,49,34721,EA,tai20_20_0.fsp
3,50,34706,EA,tai20_20_0.fsp
3,51,34706,EA,tai20_20_0.fsp
3,52,34706,EA,tai20_20_0.fsp
3,53,34616,EA,tai20_20_0.fsp
3,54,34616,EA,tai20_20_0.fsp
3,55,34616,EA,tai20_20_0.fsp
3,56,34616,EA,tai20_20_0.fsp
3,57,34616,EA,tai20_20_0.fsp
3,58,34616,EA,tai20_20_0.fsp
3,59,34616,EA,tai20_20_0.fsp
3,60,34616,EA,tai20_20_0.fsp
3,61,34616,EA,tai20_20_0.fsp
3,62,34616,EA,tai20_20_0.fsp
3,63,34616,EA,tai20_20_0.fsp
3,64,34616,EA,tai20_20_0.fsp
3,65,34608,EA,tai20_20_0.fsp
3,66,34416,EA,tai20_20_0.fsp
3,67,34416,EA,tai20_20_0.fsp
3,68,34416,EA,tai20_20_0.fsp
3,69,34416,EA,tai20_20_0.fsp
3,70,34416,EA,tai20_20_0.fsp
3,71,34416,EA,tai20_20_0.fsp
3,72,34416,EA,tai20_20_0.fsp
3,73,34416,EA,tai20_20_0.fsp
3,74,34416,EA,tai20_20_0.fsp
3,75,34416,EA,tai20_20_0.fsp
3,76,34416,EA,tai20_20_0.fsp
3,77,34416,EA,tai20_20_0.fsp
3,78,34416,EA,tai20_20_0.fsp
3,79,34416,EA,tai20_20_0.fsp
3,80,34416,EA,tai20_20_0.fsp
3,81,34416,EA,tai20_20_0.fsp
3,82,34416,EA,tai20_20_0.fsp
3,83,34416,EA,tai20_20_0.fsp
3,84,34416,EA,tai20_20_0.fsp
3,85,34416,EA,tai20_20_0.fsp
3,86,34416,EA,tai20_20_0.fsp
3,87,34358,EA,tai20_20_0.fsp
3,88,34358,EA,tai20_20_0.fsp
3,89,34358,EA,tai20_20_0.fsp
3,90,34358,EA,tai20_20_0.fsp
3,91,34358,EA,tai20_20_0.fsp
3,92,34358,EA,tai20_20_0.fsp
3,93,34357,EA,tai20_20_0.fsp
3,94,34357,EA,tai20_20_0.fsp
3,95,34357,EA,tai20_20_0.fsp
3,96,34357,EA,tai20_20_0.fsp
3,97,34357,EA,tai20_20_0.fsp
3,98,34357,EA,tai20_20_0.fsp
3,99,34357,EA,tai20_20_0.fsp
4,0,37323,EA,tai20_20_0.fsp
4,1,36776,EA,tai20_20_0.fsp
4,2,36665,EA,tai20_20_0.fsp
4,3,35605,EA,tai20_20_0.fsp
4,4,35543,EA,tai20_20_0.fsp
4,5,35543,EA,tai20_20_0.fsp
4,6,35431,EA,tai20_20_0.fsp
4,7,35431,EA,tai20_20_0.fsp
4,8,35431,EA,tai20_20_0.fsp
4,9,35431,EA,tai20_20_0.fsp
4,10,35036,EA,tai20_20_0.fsp
4,11,35036,EA,tai20_20_0.fsp
4,12,35036,EA,tai20_20_0.fsp
4,13,34848,EA,tai20_20_0.fsp
4,14,34848,EA,tai20_20_0.fsp
4,15,34848,EA,tai20_20_0.fsp
4,16,34848,EA,tai20_20_0.fsp
4,17,34848,EA,tai20_20_0.fsp
4,18,34848,EA,tai20_20_0.fsp
4,19,34848,EA,tai20_20_0.fsp
4,20,34848,EA,tai20_20_0.fsp
4,21,34848,EA,tai20_20_0.fsp
4,22,34848,EA,tai20_20_0.fsp
4,23,34848,EA,tai20_20_0.fsp
4,24,34848,EA,tai20_20_0.fsp
4,25,34848,EA,tai20_20_0.fsp
4,26,34848,EA,tai20_20_0.fsp
4,27,34848,EA,tai20_20_0.fsp
4,28,34848,EA,tai20_20_0.fsp
4,29,34848,EA,tai20_20_0.fsp
4,30,34848,EA,tai20_20_0.fsp
4,31,34848,EA,tai20_20_0.fsp
4,32,34748,EA,tai20_20_0.fsp
4,33,34748,EA,tai20_20_0.fsp
4,34,34748,EA,tai20_20_0.fsp
4,35,34748,EA,tai20_20_0.fsp
4,36,34748,EA,tai20_20_0.fsp
4,37,34748,EA,tai20_20_0.fsp
4,38,34748,EA,tai20_20_0.fsp
4,39,34726,EA,tai20_20_0.fsp
4,40,34726,EA,tai20_20_0.fsp
4,41,34726,EA,tai20_20_0.fsp
4,42,34726,EA,tai20_20_0.fsp
4,43,34675,EA,tai20_20_0.fsp
4,44,34675,EA,tai20_20_0.fsp
4,45,34675,EA,tai20_20_0.fsp
4,46,34675,EA,tai20_20_0.fsp
4,47,34631,EA,tai20_20_0.fsp
4,48,34631,EA,tai20_20_0.fsp
4,49,34631,EA,tai20_20_0.fsp
4,50,34497,EA,tai20_20_0.fsp
4,51,34497,EA,tai20_20_0.fsp
4,52,34334,EA,tai20_20_0.fsp
4,53,34334,EA,tai20_20_0.fsp
4,54,34334,EA,tai20_20_0.fsp
4,55,34334,EA,tai20_20_0.fsp
4,56,34334,EA,tai20_20_0.fsp
4,57,34334,EA,tai20_20_0.fsp
4,58,34334,EA,tai20_20_0.fsp
4,59,34334,EA,tai20_20_0.fsp
4,60,34334,EA,tai20_20_0.fsp
4,61,34334,EA,tai20_20_0.fsp
4,62,34334,EA,tai20_20_0.fsp
4,63,34334,EA,tai20_20_0.fsp
4,64,34334,EA,tai20_20_0.fsp
4,65,34334,EA,tai20_20_0.fsp
4,66,34334,EA,tai20_20_0.fsp
4,67,34334,EA,tai20_20_0.fsp
4,68,34334,EA,tai20_20_0.fsp
4,69,34334,EA,tai20_20_0.fsp
4,70,34334,EA,tai20_20_0.fsp
4,71,34313,EA,tai20_20_0.fsp
4,72,34313,EA,tai20_20_0.fsp
4,73,34313,EA,tai20_20_0.fsp
4,74,34313,EA,tai20_20_0.fsp
4,75,34313,EA,tai20_20_0.fsp
4,76,34313,EA,tai20_20_0.fsp
4,77,34313,EA,tai20_20_0.fsp
4,78,34313,EA,tai20_20_0.fsp
4,79,34313,EA,tai20_20_0.fsp
4,80,34313,EA,tai20_20_0.fsp
4,81,34313,EA,tai20_20_0.fsp
4,82,34225,EA,tai20_20_0.fsp
4,83,34225,EA,tai20_20_0.fsp
4,84,34225,EA,tai20_20_0.fsp
4,85,34225,EA,tai20_20_0.fsp
4,86,34225,EA,tai20_20_0.fsp
4,87,34225,EA,tai20_20_0.fsp
4,88,34225,EA,tai20_20_0.fsp
4,89,34225,EA,tai20_20_0.fsp
4,90,34225,EA,tai20_20_0.fsp
4,91,34225,EA,tai20_20_0.fsp
4,92,34225,EA,tai20_20_0.fsp
4,93,34225,EA,tai20_20_0.fsp
4,94,34225,EA,tai20_20_0.fsp
4,95,34225,EA,tai20_20_0.fsp
4,96,34225,EA,tai20_20_0.fsp
4,97,34225,EA,tai20_20_0.fsp
4,98,34225,EA,tai20_20_0.fsp
4,99,34225,EA,tai20_20_0.fsp
5,0,37023,EA,tai20_20_0.fsp
5,1,37023,EA,tai20_20_0.fsp
5,2,36865,EA,tai20_20_0.fsp
5,3,35900,EA,tai20_20_0.fsp
5,4,35900,EA,tai20_20_0.fsp
5,5,35900,EA,tai20_20_0.fsp
5,6,35369,EA,tai20_20_0.fsp
5,7,35369,EA,tai20_20_0.fsp
5,8,35369,EA,tai20_20_0.fsp
5,9,35080,EA,tai20_20_0.fsp
5,10,35080,EA,tai20_20_0.fsp
5,11,35080,EA,tai20_20_0.fsp
5,12,35080,EA,tai20_20_0.fsp
5,13,35080,EA,tai20_20_0.fsp
5,14,35080,EA,tai20_20_0.fsp
5,15,35080,EA,tai20_20_0.fsp
5,16,35080,EA,tai20_20_0.fsp
5,17,34950,EA,tai20_20_0.fsp
5,18,34950,EA,tai20_20_0.fsp
5,19,34950,EA,tai20_20_0.fsp
5,20,34950,EA,tai20_20_0.fsp
5,21,34723,EA,tai20_20_0.fsp
5,22,34723,EA,tai20_20_0.fsp
5,23,34723,EA,tai20_20_0.fsp
5,24,34723,EA,tai20_20_0.fsp
5,25,34723,EA,tai20_20_0.fsp
5,26,34676,EA,tai20_20_0.fsp
5,27,34668,EA,tai20_20_0.fsp
5,28,34668,EA,tai20_20_0.fsp
5,29,34668,EA,tai20_20_0.fsp
5,30,34668,EA,tai20_20_0.fsp
5,31,34668,EA,tai20_20_0.fsp
5,32,34668,EA,tai20_20_0.fsp
5,33,34668,EA,tai20_20_0.fsp
5,34,34598,EA,tai20_20_0.fsp
5,35,34598,EA,tai20_20_0.fsp
5,36,34598,EA,tai20_20_0.fsp
